Date,District,PM2.5,PM10,NO2,SO2
30-12-14,Kolkata,-1,203.49,110.87,10.2
31-12-14,Kolkata,144,268.25,138.49,14.87
01-01-15,Kolkata,170,252.06,124.61,16.41
02-01-15,Kolkata,-1,236.17,96.57,12.94
03-01-15,Kolkata,-1,101.98,57.01,8.54
04-01-15,Kolkata,36,73.08,49.15,6.24
05-01-15,Kolkata,47,82.56,55.48,5.9
06-01-15,Kolkata,-1,82.67,58.57,6.91
07-01-15,Kolkata,94,187.62,106.73,12.06
08-01-15,Kolkata,109,197.95,91.61,9.74
09-01-15,Kolkata,-1,242.59,113.43,10.82
10-01-15,Kolkata,132,235.6,97.42,11.77
11-01-15,Kolkata,105,193.41,87.71,11.08
12-01-15,Kolkata,-1,191.87,78.55,13.56
13-01-15,Kolkata,109,207.51,72.38,9.56
14-01-15,Kolkata,136,224.1,90.18,13.49
15-01-15,Kolkata,-1,271,115.18,12.93
16-01-15,Kolkata,138,293.42,188.13,14.47
17-01-15,Kolkata,148,256.6,158.48,11.75
18-01-15,Kolkata,-1,201.22,116.85,13.67
19-01-15,Kolkata,-1,178.78,107.93,14.07
20-01-15,Kolkata,117,207.44,78.58,8.77
21-01-15,Kolkata,127,254.11,95.75,12.63
22-01-15,Kolkata,-1,200.6,100.61,14.75
23-01-15,Kolkata,141,227.11,128.18,18.47
24-01-15,Kolkata,-1,257.37,135.51,12.84
25-01-15,Kolkata,-1,224.93,124.52,19.36
26-01-15,Kolkata,132,244.64,130.78,16.28
27-01-15,Kolkata,-1,202.7,105.93,12.3
28-01-15,Kolkata,104,185.41,86.54,10.42
29-01-15,Kolkata,138,219.12,121.03,14.63
30-01-15,Kolkata,-1,181.94,102.3,14.48
31-01-15,Kolkata,83,146.69,71.27,11.68
01-02-15,Kolkata,99,179.27,81.14,10.57
02-02-15,Kolkata,-1,171.73,80.4,12.1
03-02-15,Kolkata,83,149.9,71.07,10.6
04-02-15,Kolkata,-1,225.4,123.68,14.93
05-02-15,Kolkata,115,234.52,150.62,14.39
06-02-15,Kolkata,-1,226.99,110.01,17.2
07-02-15,Kolkata,94,193.65,78.65,9.57
08-02-15,Kolkata,90,185.51,92.27,12.6
09-02-15,Kolkata,-1,220.92,138.32,12.16
10-02-15,Kolkata,-1,195.31,96.15,13.41
11-02-15,Kolkata,104,225.82,113.17,15.29
12-02-15,Kolkata,-1,206.45,89.7,13.39
13-02-15,Kolkata,110,214.79,106.88,12.49
14-02-15,Kolkata,101,206.92,99.59,12.06
15-02-15,Kolkata,-1,196.83,95.82,12.17
16-02-15,Kolkata,89,159.65,65.71,8.73
17-02-15,Kolkata,62,123.81,53.75,9.85
18-02-15,Kolkata,-1,115.83,69.39,6.19
19-02-15,Kolkata,42,102.57,55.39,7.33
20-02-15,Kolkata,57,103.17,56.59,7.83
21-02-15,Kolkata,-1,102.59,51.73,7.22
22-02-15,Kolkata,60,105.06,77.87,11.49
23-02-15,Kolkata,-1,107.02,62.83,11.42
24-02-15,Kolkata,-1,86.52,46.7,9.29
25-02-15,Kolkata,58,82.83,48.6,7.98
26-02-15,Kolkata,54,110.42,60.06,10.95
27-02-15,Kolkata,-1,140.52,62.13,13.04
28-02-15,Kolkata,63,118.72,69.16,10.02
01-03-15,Kolkata,-1,121.42,68.27,11.61
02-03-15,Kolkata,58,109.86,67.8,8.26
03-03-15,Kolkata,53,94.6,63.57,11.73
04-03-15,Kolkata,-1,117.45,48.86,7.65
05-03-15,Kolkata,86,203.41,75.9,10.94
06-03-15,Kolkata,-1,96.99,55.12,6.58
07-03-15,Kolkata,-1,108.57,54.63,8.24
08-03-15,Kolkata,72,130.78,80.07,8.72
09-03-15,Kolkata,84,159.08,70.31,7.91
10-03-15,Kolkata,-1,132.84,83.21,9.62
11-03-15,Kolkata,83,180.42,114.98,11.56
12-03-15,Kolkata,-1,153,98.37,10.37
13-03-15,Kolkata,93,188.95,99.52,12.72
14-03-15,Kolkata,86,165.59,92.96,9.26
15-03-15,Kolkata,-1,163.42,72.94,9.63
16-03-15,Kolkata,72,143.99,64.01,13.07
17-03-15,Kolkata,66,129.02,52,9.21
18-03-15,Kolkata,-1,143.59,59.16,8.66
19-03-15,Kolkata,64,137.03,61.04,10.57
20-03-15,Kolkata,73,127.46,69.94,10.44
21-03-15,Kolkata,-1,145.09,74.17,11.38
22-03-15,Kolkata,95,180.64,79.06,11.58
23-03-15,Kolkata,-1,134.07,70.37,9.66
24-03-15,Kolkata,-1,147.35,81.35,11.51
25-03-15,Kolkata,68,145.99,70.93,15.88
26-03-15,Kolkata,39,93.69,53.51,8.04
27-03-15,Kolkata,-1,112.61,49.3,9.39
28-03-15,Kolkata,33,73.24,45.19,8.18
29-03-15,Kolkata,-1,93.36,47.73,10.06
30-03-15,Kolkata,30,70.34,42.78,6.42
31-03-15,Kolkata,31,68.65,39.06,8.46
01-04-15,Kolkata,-1,75.7,46.5,7.22
02-04-15,Kolkata,57,103.14,48.77,7.33
03-04-15,Kolkata,39,79.91,42.71,8.24
04-04-15,Kolkata,-1,89.62,40.63,7.22
05-04-15,Kolkata,-1,85.05,40.35,9.69
06-04-15,Kolkata,41,79.46,35.48,9.57
07-04-15,Kolkata,-1,66.24,36.01,5.69
08-04-15,Kolkata,47,84.29,42.2,7.2
09-04-15,Kolkata,44,69.22,36.02,5.12
10-04-15,Kolkata,-1,71.22,48.86,9.64
11-04-15,Kolkata,58,131.94,56.15,10.65
12-04-15,Kolkata,50,100.38,43.31,8.43
13-04-15,Kolkata,-1,84.36,37.48,5.76
14-04-15,Kolkata,41,92.58,45.72,8.08
15-04-15,Kolkata,56,98.25,41.76,8.32
16-04-15,Kolkata,-1,114.36,51.92,8.93
17-04-15,Kolkata,-1,109.23,51.2,8.61
18-04-15,Kolkata,72,139.83,56.88,14.46
19-04-15,Kolkata,64,106.76,43.14,6.7
20-04-15,Kolkata,-1,61.62,26.19,7.18
21-04-15,Kolkata,31,46.55,27.38,5.65
22-04-15,Kolkata,-1,51.29,33.16,7.35
23-04-15,Kolkata,-1,81.51,36.36,5.95
24-04-15,Kolkata,58,94.77,42.97,9.88
25-04-15,Kolkata,-1,64.04,27.87,4.5
26-04-15,Kolkata,28,68.42,36.14,6.17
27-04-15,Kolkata,45,76.85,35.55,6.56
28-04-15,Kolkata,-1,51.32,35.79,6.03
29-04-15,Kolkata,-1,92.05,36.73,7.64
30-04-15,Kolkata,27,55.14,32.91,11.8
01-05-15,Kolkata,25,70.01,32.27,5.71
02-05-15,Kolkata,-1,59.6,24.42,5.02
03-05-15,Kolkata,31,87,28.89,8.03
04-05-15,Kolkata,23,55.05,27.49,6.16
05-05-15,Kolkata,-1,75.48,36.58,8.63
06-05-15,Kolkata,46,91.58,36.09,8.89
07-05-15,Kolkata,-1,79.85,31.7,9.88
08-05-15,Kolkata,-1,77.01,26.7,5.76
09-05-15,Kolkata,58,98.81,31.22,6.07
10-05-15,Kolkata,-1,55.86,27.96,3.98
11-05-15,Kolkata,-1,82.39,28.27,5.59
12-05-15,Kolkata,48,87.14,27.95,5.67
13-05-15,Kolkata,39,69.05,26.87,4.9
14-05-15,Kolkata,-1,79.48,34.65,5.04
15-05-15,Kolkata,-1,76.23,32.83,5.85
16-05-15,Kolkata,42,67.3,38.42,6.09
17-05-15,Kolkata,44,85.47,41.59,6.2
18-05-15,Kolkata,-1,64.95,38.84,5.22
19-05-15,Kolkata,29,49.01,31.9,5.17
20-05-15,Kolkata,-1,72.23,27.44,4.68
21-05-15,Kolkata,47,81.1,38.07,4.09
22-05-15,Kolkata,36,57.2,37.1,4.08
23-05-15,Kolkata,-1,95.88,32.49,4.96
24-05-15,Kolkata,-1,92.26,32.41,5.15
25-05-15,Kolkata,44,87.29,30.48,5.09
26-05-15,Kolkata,-1,74.99,20.24,4.11
27-05-15,Kolkata,-1,95.45,25.3,4.57
28-05-15,Kolkata,38,73.22,27.96,3.95
29-05-15,Kolkata,39,80.47,28.57,5.03
30-05-15,Kolkata,-1,86.03,29.18,4.71
31-05-15,Kolkata,34,77.19,31.64,4.28
01-06-15,Kolkata,48,80.84,50.28,6.28
02-06-15,Kolkata,-1,53.15,38.14,4.37
03-06-15,Kolkata,45,76.08,33.74,5.14
04-06-15,Kolkata,30,73.41,27.92,5.09
05-06-15,Kolkata,-1,56.03,29.47,4.87
06-06-15,Kolkata,-1,68.19,34.76,4.18
07-06-15,Kolkata,33,68.97,34.59,4.12
08-06-15,Kolkata,40,66.9,28.11,4.58
09-06-15,Kolkata,-1,53.49,25.14,4.29
10-06-15,Kolkata,27,64.74,32.04,3.82
11-06-15,Kolkata,45,76.66,27.47,5.36
12-06-15,Kolkata,-1,61.49,33.05,4.33
13-06-15,Kolkata,41,71.13,36.04,4.54
14-06-15,Kolkata,63,95.91,40.95,6.92
15-06-15,Kolkata,-1,72.09,44.79,4.34
16-06-15,Kolkata,37,61.51,36.49,6.25
17-06-15,Kolkata,41,57.77,33.18,3.83
18-06-15,Kolkata,-1,42.77,27.49,2.81
19-06-15,Kolkata,-1,63.56,37.55,3.97
20-06-15,Kolkata,28,35.6,23.46,2.91
21-06-15,Kolkata,-1,33.53,25.02,3.17
22-06-15,Kolkata,28,45.78,22.79,2.62
23-06-15,Kolkata,34,40.65,21.29,3.18
24-06-15,Kolkata,-1,36.69,26.91,3.04
25-06-15,Kolkata,-1,69.42,33.9,5.33
26-06-15,Kolkata,44,77.21,37.1,5.82
27-06-15,Kolkata,44,86.05,29.3,2.79
28-06-15,Kolkata,-1,90.19,30.32,2.33
29-06-15,Kolkata,51,96.39,30.88,2.92
30-06-15,Kolkata,-1,70.74,23.56,2.33
01-07-15,Kolkata,42,72.99,26.54,2.95
02-07-15,Kolkata,47,73.65,37.55,4.88
03-07-15,Kolkata,-1,88.56,40.93,6.9
04-07-15,Kolkata,39,78.07,36.7,7.03
05-07-15,Kolkata,52,106.64,34.87,3.17
06-07-15,Kolkata,-1,101.27,32.27,4
07-07-15,Kolkata,36,68,22.65,2
08-07-15,Kolkata,49,68.81,27.62,2.75
09-07-15,Kolkata,-1,67.05,32.31,2
10-07-15,Kolkata,24,52.45,29.73,3.86
11-07-15,Kolkata,30,45.07,27.25,2.77
12-07-15,Kolkata,-1,63.2,32.39,2.99
13-07-15,Kolkata,-1,87.34,34.61,4.68
14-07-15,Kolkata,47,73.16,28.03,5.56
15-07-15,Kolkata,-1,72.63,34.66,3.48
16-07-15,Kolkata,22,65.08,31.22,3.38
17-07-15,Kolkata,-1,60.04,30.98,3.03
18-07-15,Kolkata,-1,56.44,29.19,4.98
19-07-15,Kolkata,29,52.02,43.08,4.38
20-07-15,Kolkata,32,58.78,28.75,2.9
21-07-15,Kolkata,-1,50.33,31.99,5.89
22-07-15,Kolkata,25,38.02,35.29,2.91
23-07-15,Kolkata,25,43.95,30.15,4.32
24-07-15,Kolkata,-1,36.26,31.6,2.54
25-07-15,Kolkata,-1,32.23,43.61,30.16
26-07-15,Kolkata,30,54.55,44.72,5.42
27-07-15,Kolkata,23,43.41,42.73,4.39
28-07-15,Kolkata,-1,33.26,29.07,3.61
29-07-15,Kolkata,-1,37.4,37.39,3.65
30-07-15,Kolkata,27,43.1,34.41,3.98
31-07-15,Kolkata,25,38.72,38.22,2.81
01-08-15,Kolkata,-1,52.7,33.83,3.09
02-08-15,Kolkata,21,28.97,28.05,5.67
03-08-15,Kolkata,18,28.06,26.51,2.31
04-08-15,Kolkata,-1,33.48,25.6,2.35
05-08-15,Kolkata,27,48.09,37.95,36.25
06-08-15,Kolkata,32,56.76,40.33,16.05
07-08-15,Kolkata,-1,65.18,51.64,3.71
08-08-15,Kolkata,36,64.86,54.81,2.91
09-08-15,Kolkata,38,65.27,51.78,3.79
10-08-15,Kolkata,-1,44.88,32.88,3
11-08-15,Kolkata,17,35.29,25.72,2.8
12-08-15,Kolkata,20,35.18,26.33,2.77
13-08-15,Kolkata,-1,41.78,32.76,2.65
14-08-15,Kolkata,19,26.75,27.56,2.64
15-08-15,Kolkata,23,36.07,33.97,3.01
16-08-15,Kolkata,-1,49.12,36.35,3
17-08-15,Kolkata,-1,42.9,31.93,2.95
18-08-15,Kolkata,17,39.01,32.05,3.06
19-08-15,Kolkata,-1,43.44,35.9,3.11
20-08-15,Kolkata,25,44.63,35.33,2.64
21-08-15,Kolkata,25,42.89,41.13,2.85
22-08-15,Kolkata,-1,65.06,49.46,2.65
23-08-15,Kolkata,30,64.11,41.04,3.34
24-08-15,Kolkata,-1,64.95,43.88,3.1
25-08-15,Kolkata,-1,68.24,34.67,2
26-08-15,Kolkata,-1,61.11,43.35,2
27-08-15,Kolkata,27,43.24,46.62,5.46
28-08-15,Kolkata,25,37.05,33.32,3.67
29-08-15,Kolkata,-1,34.72,30.86,6.22
30-08-15,Kolkata,31,37.95,33.84,12.74
31-08-15,Kolkata,37,51.77,36.48,17.02
01-09-15,Kolkata,-1,51.39,30.03,2.85
02-09-15,Kolkata,-1,76.89,45.05,28.6
03-09-15,Kolkata,30,82.18,47.92,7.38
04-09-15,Kolkata,17,71.57,26.2,3.24
05-09-15,Kolkata,-1,196.05,40.7,3.4
06-09-15,Kolkata,34,96.68,39.58,3.37
07-09-15,Kolkata,32,86.46,43.16,2.95
08-09-15,Kolkata,-1,98.21,35.83,3.06
09-09-15,Kolkata,31,90.64,45.13,2.8
10-09-15,Kolkata,45,86.85,44.53,3.46
11-09-15,Kolkata,-1,96.55,51.95,3.68
12-09-15,Kolkata,40,67.84,37.17,2.99
13-09-15,Kolkata,22,39.75,28.88,3.06
14-09-15,Kolkata,-1,44.26,33.82,2.99
15-09-15,Kolkata,24,43.4,28.68,3.19
16-09-15,Kolkata,-1,39.31,27.12,2.6
17-09-15,Kolkata,19,30.47,28.72,3.15
18-09-15,Kolkata,21,37.95,29.46,2.96
19-09-15,Kolkata,-1,47.08,35.01,2.81
20-09-15,Kolkata,27,53.34,30.84,3
21-09-15,Kolkata,-1,45.26,30.03,2.87
22-09-15,Kolkata,-1,27.89,27.05,2.89
23-09-15,Kolkata,20,37.2,33.11,2.77
24-09-15,Kolkata,38,67.23,39.8,3.17
25-09-15,Kolkata,-1,71.91,43.96,3.41
26-09-15,Kolkata,31,81.91,46.81,3.2
27-09-15,Kolkata,-1,93.35,44.91,3.37
28-09-15,Kolkata,65,110.81,46.46,4.1
29-09-15,Kolkata,40,101.43,43.94,3.24
30-09-15,Kolkata,-1,130.09,59.24,3.92
01-10-15,Kolkata,-1,122.47,59.95,5.04
02-10-15,Kolkata,65,121.06,58.1,4.69
03-10-15,Kolkata,-1,119.03,70.26,4.25
04-10-15,Kolkata,33,68.1,44.24,3.21
05-10-15,Kolkata,42,76.77,50.72,3.5
06-10-15,Kolkata,-1,105.04,50.73,4.56
07-10-15,Kolkata,56,96.51,45.54,3.7
08-10-15,Kolkata,38,69.01,43.42,3.39
09-10-15,Kolkata,-1,54.98,31.48,2.96
10-10-15,Kolkata,46,66.65,40.38,3.58
11-10-15,Kolkata,48,91.52,46.26,3.23
12-10-15,Kolkata,-1,94.34,43.93,3.77
13-10-15,Kolkata,51,98.12,42.77,3.25
14-10-15,Kolkata,44,80.87,38.9,3.17
15-10-15,Kolkata,-1,66.19,39.1,3.92
16-10-15,Kolkata,38,50.76,38.64,3.81
17-10-15,Kolkata,41,65.17,42.72,3.11
18-10-15,Kolkata,-1,83.66,50.84,4.74
19-10-15,Kolkata,-1,116.42,56.22,4.92
20-10-15,Kolkata,62,131.13,60.19,14.38
21-10-15,Kolkata,-1,203.34,82.5,31.86
22-10-15,Kolkata,114,208.3,86.13,19
23-10-15,Kolkata,116,202.62,80.57,52.76
24-10-15,Kolkata,-1,157.96,71.67,13.84
25-10-15,Kolkata,-1,136.18,67.09,7.77
26-10-15,Kolkata,65,118.76,57.61,6.17
27-10-15,Kolkata,-1,139.98,63.12,7.01
28-10-15,Kolkata,81,140.53,57.55,5.39
29-10-15,Kolkata,82,142.52,74.35,5.19
30-10-15,Kolkata,-1,130.92,69.13,5.31
31-10-15,Kolkata,-1,121.93,62.92,3.69
01-11-15,Kolkata,67,108.66,50.61,4.04
02-11-15,Kolkata,43,50.15,36.19,3.56
03-11-15,Kolkata,-1,49.95,39.53,3.46
04-11-15,Kolkata,58,93.11,50.76,4.57
05-11-15,Kolkata,52,79.95,53.92,3.54
06-11-15,Kolkata,-1,69.24,56.48,5.33
07-11-15,Kolkata,60,101.49,48.8,3.68
08-11-15,Kolkata,-1,133.38,88.95,10.67
09-11-15,Kolkata,-1,164.82,78.18,5.09
10-11-15,Kolkata,-1,150.7,68.83,3.95
11-11-15,Kolkata,-1,157.98,97.33,4.71
12-11-15,Kolkata,158,198.83,75.56,9.81
13-11-15,Kolkata,216.5,304.94,96.37,15.81
14-11-15,Kolkata,-1,201.97,105.17,4.7
15-11-15,Kolkata,95,229.1,88.6,4.87
16-11-15,Kolkata,-1,219.35,90.41,5.84
17-11-15,Kolkata,79,167.74,67.79,4.36
18-11-15,Kolkata,85,173.99,49.1,4.04
19-11-15,Kolkata,-1,183.56,49.51,5.7
20-11-15,Kolkata,-1,125.91,48.69,4.17
21-11-15,Kolkata,89,178.41,63.98,4.53
22-11-15,Kolkata,-1,174.58,65.53,4.65
23-11-15,Kolkata,68,130.56,62.46,3.75
24-11-15,Kolkata,91,155.9,62.76,3.87
25-11-15,Kolkata,-1,177.55,72.64,5.07
26-11-15,Kolkata,94,199.97,90.18,5.35
27-11-15,Kolkata,98,189.82,82.47,5.56
28-11-15,Kolkata,-1,185.67,82.28,8.95
29-11-15,Kolkata,85,153.17,69.93,8.4
30-11-15,Kolkata,-1,177.56,70.46,12.05
01-12-15,Kolkata,-1,198.91,75.85,11.85
02-12-15,Kolkata,119,226,90.99,5.98
03-12-15,Kolkata,106,222.97,69.88,3.67
04-12-15,Kolkata,-1,202.51,66.36,5.61
05-12-15,Kolkata,84,145.58,52.95,3.81
06-12-15,Kolkata,91,169.53,57.06,3.72
07-12-15,Kolkata,-1,184.58,57.62,4.05
08-12-15,Kolkata,76,142.72,47.05,3.33
09-12-15,Kolkata,113,189.66,58.71,5.45
10-12-15,Kolkata,-1,239.28,73.83,6.19
11-12-15,Kolkata,93,200.45,70.13,4.29
12-12-15,Kolkata,90,188.59,60.32,3.61
13-12-15,Kolkata,-1,173.24,58.79,4.84
14-12-15,Kolkata,-1,126.48,48.08,2
15-12-15,Kolkata,-1,177.65,50.17,2.58
16-12-15,Kolkata,-1,168.09,51.61,3.74
17-12-15,Kolkata,98,179.24,54.26,5.06
18-12-15,Kolkata,135,234.17,71.11,5.83
19-12-15,Kolkata,-1,220.25,65.68,4.98
20-12-15,Kolkata,105,213.35,58,4.84
21-12-15,Kolkata,123,245.09,77.89,5.41
22-12-15,Kolkata,-1,242.13,69.98,4.62
23-12-15,Kolkata,121,215.83,61.19,4.52
24-12-15,Kolkata,130,234.94,68.22,6.27
25-12-15,Kolkata,-1,192.32,58.73,4.93
26-12-15,Kolkata,89,164.89,54.8,4.02
27-12-15,Kolkata,95,205.27,57.01,3.9
28-12-15,Kolkata,-1,233.96,67.17,6.42
29-12-15,Kolkata,96,202.35,58.31,3.58
30-12-15,Kolkata,-1,335.77,79.09,2
31-12-15,Kolkata,-1,401.99,98.07,-1
01-01-16,Kolkata,-1,368.87,64.43,2
02-01-16,Kolkata,-1,387.22,78.33,-1
03-01-16,Kolkata,181,333.46,77.16,8.5
04-01-16,Kolkata,176,335.55,73.69,8.5
05-01-16,Kolkata,166,323.34,68.28,5.83
06-01-16,Kolkata,173,287.43,74.45,6.26
07-01-16,Kolkata,197,302.55,73.48,6.74
08-01-16,Kolkata,182,328.33,80.43,6.67
09-01-16,Kolkata,179,390.13,92.77,8.87
10-01-16,Kolkata,167,263.41,67.67,6.63
11-01-16,Kolkata,121,299.49,61.25,5.48
12-01-16,Kolkata,109,244.81,54.78,5.06
13-01-16,Kolkata,174,253.26,78.95,7.13
14-01-16,Kolkata,195,276.89,75.06,5.63
15-01-16,Kolkata,194,282.9,76.44,6.33
16-01-16,Kolkata,166,263.35,68.86,5.7
17-01-16,Kolkata,115,201.54,62.13,4.85
18-01-16,Kolkata,136,198.62,58.65,4.08
19-01-16,Kolkata,171,260.25,68.26,5.54
20-01-16,Kolkata,149.5,238.71,68.64,6.51
21-01-16,Kolkata,191,249.29,59.64,5.54
22-01-16,Kolkata,129,196.61,64.08,8.44
23-01-16,Kolkata,137,210.56,67.94,7.98
24-01-16,Kolkata,166,222.8,69.55,6.83
25-01-16,Kolkata,96,206.95,60.34,5.38
26-01-16,Kolkata,101,212.46,66.85,6.43
27-01-16,Kolkata,189,274.53,83,7.69
28-01-16,Kolkata,135,246.06,68.65,5.23
29-01-16,Kolkata,174,247.77,67.73,8.59
30-01-16,Kolkata,147,256.11,73.03,7.87
31-01-16,Kolkata,156,278.48,79.78,8.54
01-02-16,Kolkata,190,264.47,72.38,7.32
02-02-16,Kolkata,157,226.87,66.29,6.1
03-02-16,Kolkata,144,254.04,74.23,7.62
04-02-16,Kolkata,-1,186.39,55.48,4.82
05-02-16,Kolkata,144,237.41,63.24,6.52
06-02-16,Kolkata,132,199.95,58.5,5.61
07-02-16,Kolkata,137,242.23,66.39,6.93
08-02-16,Kolkata,157,289.66,68.3,7.25
09-02-16,Kolkata,116,231.6,54.51,4.92
10-02-16,Kolkata,83,202.92,50.62,4.56
11-02-16,Kolkata,157.5,260.92,69.99,8.46
12-02-16,Kolkata,188,277.83,64.48,7.54
13-02-16,Kolkata,51,120.24,48.29,3
14-02-16,Kolkata,73,159.46,51.42,3.96
15-02-16,Kolkata,90,228.61,56.5,6.21
16-02-16,Kolkata,74,156.07,50.94,4.06
17-02-16,Kolkata,110,180.74,62.65,4.91
18-02-16,Kolkata,105,183.73,56.55,4.82
19-02-16,Kolkata,91,189.62,65.06,6.07
20-02-16,Kolkata,98,180.23,62.76,6
21-02-16,Kolkata,92,184.22,59.58,5.52
22-02-16,Kolkata,107,190.07,61.07,5.17
23-02-16,Kolkata,69,158.27,51.63,3.47
24-02-16,Kolkata,84,168.63,52.49,5.27
25-02-16,Kolkata,89,199.64,49.98,4.5
26-02-16,Kolkata,34,81.7,34.85,2.72
27-02-16,Kolkata,49,90.63,41.37,2.96
28-02-16,Kolkata,55,83.7,46.06,3.27
29-02-16,Kolkata,76,129.39,50.85,3.77
01-03-16,Kolkata,62,128.91,44.15,3.07
02-03-16,Kolkata,103,152.99,55.98,3.98
03-03-16,Kolkata,64,117.45,47.63,3.46
04-03-16,Kolkata,54,110.25,44.81,3.82
05-03-16,Kolkata,63,98.56,43.84,2.81
06-03-16,Kolkata,69,118.26,48.57,3.43
07-03-16,Kolkata,74,134.82,49.58,4.69
08-03-16,Kolkata,78,140.48,46.43,3.68
09-03-16,Kolkata,91.5,181.49,55.44,5.42
10-03-16,Kolkata,58,134.45,52.62,3.8
11-03-16,Kolkata,65,128.68,44.52,3.38
12-03-16,Kolkata,83,148.77,50.36,5.47
13-03-16,Kolkata,91,166.08,52.01,5.36
14-03-16,Kolkata,73,147.3,46.77,3.9
15-03-16,Kolkata,77,150.35,45.68,3.49
16-03-16,Kolkata,72,139.31,49.74,4.34
17-03-16,Kolkata,59,122.31,42.66,3.31
18-03-16,Kolkata,83,144.05,46.97,4.22
19-03-16,Kolkata,89,159.29,51.16,4.87
20-03-16,Kolkata,77,127.12,40.96,4.11
21-03-16,Kolkata,53,98.61,33.16,2.94
22-03-16,Kolkata,43,96.69,32.91,2.59
23-03-16,Kolkata,57,104.86,41.9,4.12
24-03-16,Kolkata,78,158.06,48.45,5.45
25-03-16,Kolkata,84,157.11,44.72,4.55
26-03-16,Kolkata,63,140.63,45.01,5.29
27-03-16,Kolkata,50,107.24,33.99,3.25
28-03-16,Kolkata,52,85.24,35.77,3.56
29-03-16,Kolkata,46,86.86,33.17,3.3
30-03-16,Kolkata,69,123.97,43.37,4.98
31-03-16,Kolkata,55.5,111.58,39.64,4.01
01-04-16,Kolkata,48,85.39,38.84,3.83
02-04-16,Kolkata,45,80.41,34.63,4.43
03-04-16,Kolkata,42,68.05,36.31,3.82
04-04-16,Kolkata,40,70.56,34.11,3.58
05-04-16,Kolkata,37,73.68,32.33,2.95
06-04-16,Kolkata,47,79.18,34.83,4.11
07-04-16,Kolkata,43,84.61,34.98,3.17
08-04-16,Kolkata,60,114.11,48.23,5.09
09-04-16,Kolkata,62,119.08,41.49,5.41
10-04-16,Kolkata,50,107.95,41.21,4.08
11-04-16,Kolkata,57,108.48,40.61,5.43
12-04-16,Kolkata,50,96.71,34.13,3.42
13-04-16,Kolkata,45,108.38,42.64,4.19
14-04-16,Kolkata,62,125.67,44.79,5.01
15-04-16,Kolkata,55,121.54,40.73,4.66
16-04-16,Kolkata,41,89.76,33.76,3.68
17-04-16,Kolkata,49,87.48,33.8,3.78
18-04-16,Kolkata,53,81.38,30.57,3.82
19-04-16,Kolkata,43,77.09,29.95,3.46
20-04-16,Kolkata,39,78.32,38.13,3.28
21-04-16,Kolkata,45,93.8,35.06,4.2
22-04-16,Kolkata,33,75.9,36.94,4.44
23-04-16,Kolkata,32,66.81,30.89,2.25
24-04-16,Kolkata,42,82.7,32.2,3.83
25-04-16,Kolkata,41,83.99,36.72,3.13
26-04-16,Kolkata,34,99.32,31.57,3.68
27-04-16,Kolkata,26,69.26,28.31,3.13
28-04-16,Kolkata,32,64.02,32.07,4.11
29-04-16,Kolkata,48,83.28,36.09,4.52
30-04-16,Kolkata,40,80.99,36.09,4.56
01-05-16,Kolkata,33,66.2,32.56,3.33
02-05-16,Kolkata,29,64.08,29.24,3.26
03-05-16,Kolkata,45,115.21,36.69,5.91
04-05-16,Kolkata,56,77.87,33.87,3.94
05-05-16,Kolkata,40,74.96,33.93,4.33
06-05-16,Kolkata,38,84.3,40.93,5.11
07-05-16,Kolkata,41,79.97,35.17,4.27
08-05-16,Kolkata,34,70.82,31.15,3.87
09-05-16,Kolkata,30,65.92,35.29,2.54
10-05-16,Kolkata,32,55.86,30.21,2.73
11-05-16,Kolkata,36,62.33,39.41,4.79
12-05-16,Kolkata,39,65.27,35.69,4.72
13-05-16,Kolkata,37,74.59,34.05,4.3
14-05-16,Kolkata,42,83.56,36.71,5.17
15-05-16,Kolkata,29,57.71,29.01,3.65
16-05-16,Kolkata,22,50.68,30.71,3.36
17-05-16,Kolkata,57,65.97,31.5,3.77
18-05-16,Kolkata,23,45.05,31.76,3.51
19-05-16,Kolkata,30.5,63.14,34.12,3.84
20-05-16,Kolkata,34,55.17,29.93,3.92
21-05-16,Kolkata,21,29.54,25.02,2.68
22-05-16,Kolkata,24,74.31,27.46,2.95
23-05-16,Kolkata,37,190.16,33.07,2.83
24-05-16,Kolkata,44,247.91,34.24,3.33
25-05-16,Kolkata,36,101.3,39.38,4.43
26-05-16,Kolkata,32,71.08,34.91,4.54
27-05-16,Kolkata,34,63.34,30.67,3.43
28-05-16,Kolkata,39,84.31,34.01,5.1
29-05-16,Kolkata,41,77.38,33.07,4.29
30-05-16,Kolkata,48,102.44,38.43,5.4
31-05-16,Kolkata,37,75.82,32.64,4.34
01-06-16,Kolkata,45,62.54,30.65,4.31
02-06-16,Kolkata,39,77.63,32.95,4.56
03-06-16,Kolkata,36,54.39,29.18,3.51
04-06-16,Kolkata,31,46.39,27.54,3.24
05-06-16,Kolkata,35,52.73,31.14,3.47
06-06-16,Kolkata,33,66.2,33.35,4.26
07-06-16,Kolkata,19,40.54,25.73,3.39
08-06-16,Kolkata,30,56.04,35.19,4.61
09-06-16,Kolkata,33,53.18,32.44,3.74
10-06-16,Kolkata,24,42.08,29.33,3.26
11-06-16,Kolkata,36,62.06,34.17,4.69
12-06-16,Kolkata,40,88.1,34.25,4.76
13-06-16,Kolkata,43,82.93,33.79,4.71
